city,city_ascii,state_id,state_name,lat,lng
Stockton,Stockton,MO,Missouri,37.697,-93.796
Waretown,Waretown,NJ,New Jersey,39.7898,-74.1925
San Pasqual,San Pasqual,CA,California,34.1393,-118.1027
West Sharyland,West Sharyland,TX,Texas,26.2718,-98.3404
Prairie Grove,Prairie Grove,IL,Illinois,42.2772,-88.2696
Shannon,Shannon,GA,Georgia,34.3406,-85.0854
Bellville,Bellville,OH,Ohio,40.6292,-82.5238
Whidbey Island Station,Whidbey Island Station,WA,Washington,48.3387,-122.6616
Harlem Heights,Harlem Heights,FL,Florida,26.516,-81.9293
Red Corral,Red Corral,CA,California,38.4116,-120.6056
Haskell,Haskell,OK,Oklahoma,35.8187,-95.6805
Walla Walla East,Walla Walla East,WA,Washington,46.0517,-118.3024
Daniels,Daniels,WV,West Virginia,37.724,-81.1267
Rolling Fork,Rolling Fork,MS,Mississippi,32.9073,-90.8769
Tchula,Tchula,MS,Mississippi,33.1831,-90.2232
Jenkins,Jenkins,KY,Kentucky,37.1826,-82.6311
La Pine,La Pine,OR,Oregon,43.6866,-121.4856
Parkersburg,Parkersburg,IA,Iowa,42.5739,-92.7785
Hinckley,Hinckley,MN,Minnesota,46.0122,-92.9256
Crow Agency,Crow Agency,MT,Montana,45.6026,-107.4591
Durham,Durham,OR,Oregon,45.3941,-122.758
Cave City,Cave City,AR,Arkansas,35.9481,-91.5468
Princeville,Princeville,NC,North Carolina,35.8861,-77.5194
Cana,Cana,VA,Virginia,36.5816,-80.6688
Catlin,Catlin,IL,Illinois,40.0675,-87.7079
Ixonia,Ixonia,WI,Wisconsin,43.1396,-88.5963
Sour Lake,Sour Lake,TX,Texas,30.1378,-94.4046
Wild Peach Village,Wild Peach Village,TX,Texas,29.0811,-95.6373
Painted Post,Painted Post,NY,New York,42.1633,-77.0925
Towamensing Trails,Towamensing Trails,PA,Pennsylvania,40.995,-75.5826
Sullivan's Island,Sullivan's Island,SC,South Carolina,32.7684,-79.8354
Italy,Italy,TX,Texas,32.1858,-96.8866
Haslet,Haslet,TX,Texas,32.9609,-97.3382
Rancho Tehama Reserve,Rancho Tehama Reserve,CA,California,40.001,-122.4418
Springfield,Springfield,SD,South Dakota,42.8625,-97.8963
Christmas,Christmas,FL,Florida,28.5606,-81.0201
Anderson,Anderson,MO,Missouri,36.6533,-94.4442
Nettleton,Nettleton,MS,Mississippi,34.0853,-88.6248
Lakeshore,Lakeshore,LA,Louisiana,32.535,-92.0328
Glenmoor,Glenmoor,OH,Ohio,40.6639,-80.6133
Perry Park,Perry Park,CO,Colorado,39.2597,-104.9825
Bristol,Bristol,NH,New Hampshire,43.6005,-71.7404
Scottsville,Scottsville,NY,New York,43.0221,-77.7555
Greenock,Greenock,PA,Pennsylvania,40.3125,-79.8036
Shadeland,Shadeland,IN,Indiana,40.3509,-86.9622
Doniphan,Doniphan,MO,Missouri,36.6234,-90.8219
Jefferson,Jefferson,TX,Texas,32.7634,-94.3512
Linden,Linden,TX,Texas,33.011,-94.3626
North Liberty,North Liberty,IN,Indiana,41.5324,-86.428
Las Quintas Fronterizas,Las Quintas Fronterizas,TX,Texas,28.6898,-100.468
Mountain Lodge Park,Mountain Lodge Park,NY,New York,41.3862,-74.1389
Beech Mountain Lakes,Beech Mountain Lakes,PA,Pennsylvania,41.0414,-75.9324
Mount Cobb,Mount Cobb,PA,Pennsylvania,41.4215,-75.5005
Devens,Devens,MA,Massachusetts,42.5438,-71.6147
Crooked Lake Park,Crooked Lake Park,FL,Florida,27.8295,-81.5897
Englishtown,Englishtown,NJ,New Jersey,40.2971,-74.3607
Oakboro,Oakboro,NC,North Carolina,35.2283,-80.3339
Fr_nquez,Franquez,PR,Puerto Rico,18.3401,-66.4276
St. Matthews,St. Matthews,SC,South Carolina,33.664,-80.778
Glen Gardner,Glen Gardner,NJ,New Jersey,40.7004,-74.9395
Rockdale,Rockdale,IL,Illinois,41.5058,-88.1183
Grove City,Grove City,FL,Florida,26.9071,-82.3258
Punta Rassa,Punta Rassa,FL,Florida,26.5036,-81.9998
Belford,Belford,NJ,New Jersey,40.4262,-74.0803
Elysburg,Elysburg,PA,Pennsylvania,40.868,-76.5492
Phoenix,Phoenix,IL,Illinois,41.6118,-87.6308
Athens,Athens,IL,Illinois,39.9618,-89.7217
South Willard,South Willard,UT,Utah,41.3583,-112.0408
Epping,Epping,NH,New Hampshire,43.0345,-71.0902
Chelsea,Chelsea,OK,Oklahoma,36.5323,-95.4355
Hopewell,Hopewell,NJ,New Jersey,40.3893,-74.7638
Water Mill,Water Mill,NY,New York,40.9222,-72.3532
Florala,Florala,AL,Alabama,31.0176,-86.3138
Manhattan,Manhattan,MT,Montana,45.8622,-111.3343
Dora,Dora,AL,Alabama,33.7292,-87.085
Crab Orchard,Crab Orchard,WV,West Virginia,37.741,-81.23
Richmond,Richmond,IL,Illinois,42.4639,-88.3093
Warm Springs,Warm Springs,CA,California,33.7067,-117.3344
Eudora,Eudora,AR,Arkansas,33.119,-91.264
Alta,Alta,IA,Iowa,42.6717,-95.3045
Belington,Belington,WV,West Virginia,39.022,-79.9383
Buffalo,Buffalo,TX,Texas,31.46,-96.066
Atlantic Beach,Atlantic Beach,NY,New York,40.5894,-73.7296
Brundidge,Brundidge,AL,Alabama,31.7182,-85.8177
Calhoun Falls,Calhoun Falls,SC,South Carolina,34.0933,-82.5963
Saltville,Saltville,VA,Virginia,36.8751,-81.7642
Alorton,Alorton,IL,Illinois,38.585,-90.1139
Burns Flat,Burns Flat,OK,Oklahoma,35.3548,-99.1751
Minneapolis,Minneapolis,KS,Kansas,39.1243,-97.6997
Boles Acres,Boles Acres,NM,New Mexico,32.8196,-105.9782
Albion,Albion,IL,Illinois,38.3767,-88.0579
Union Point,Union Point,GA,Georgia,33.6177,-83.0756
Arkoma,Arkoma,OK,Oklahoma,35.3374,-94.4438
Brooklawn,Brooklawn,NJ,New Jersey,39.8788,-75.1207
Fort Hancock,Fort Hancock,TX,Texas,31.2837,-105.8446
Charlotte,Charlotte,TX,Texas,28.8593,-98.7006
Phelps,Phelps,NY,New York,42.958,-77.0622
Slocomb,Slocomb,AL,Alabama,31.1103,-85.5954
Audubon,Audubon,IA,Iowa,41.7181,-94.9286
Marriott-Slaterville,Marriott-Slaterville,UT,Utah,41.2624,-112.0366
Leslie,Leslie,MI,Michigan,42.4508,-84.4335
Warson Woods,Warson Woods,MO,Missouri,38.6069,-90.3912
Union,Union,MS,Mississippi,32.5711,-89.1152
Palmas del Mar,Palmas del Mar,PR,Puerto Rico,18.0924,-65.8005
St. Charles,St. Charles,MI,Michigan,43.2988,-84.1476
Katonah,Katonah,NY,New York,41.2559,-73.6856
Elizabeth Lake,Elizabeth Lake,CA,California,34.659,-118.3783
Quincy,Quincy,CA,California,39.931,-120.9548
Ashland,Ashland,AL,Alabama,33.2704,-85.8337
Cascade Valley,Cascade Valley,WA,Washington,47.1412,-119.3291
Sylvania,Sylvania,AL,Alabama,34.5619,-85.8046
Monroe,Monroe,IA,Iowa,41.5189,-93.1038
Baldwinville,Baldwinville,MA,Massachusetts,42.6049,-72.0771
Mechanic Falls,Mechanic Falls,ME,Maine,44.1122,-70.3941
Adams,Adams,WI,Wisconsin,43.9554,-89.8169
Pierson,Pierson,FL,Florida,29.2401,-81.4559
Independence,Independence,LA,Louisiana,30.6361,-90.5056
Prudhoe Bay,Prudhoe Bay,AK,Alaska,70.3128,-148.6955
Trion,Trion,GA,Georgia,34.548,-85.3108
Priest River,Priest River,ID,Idaho,48.1782,-116.8841
Masury,Masury,OH,Ohio,41.2083,-80.5378
Baker,Baker,MT,Montana,46.364,-104.2741
Midway,Midway,KY,Kentucky,38.1543,-84.678
Carbon Hill,Carbon Hill,AL,Alabama,33.8944,-87.5224
Waterville,Waterville,MN,Minnesota,44.2236,-93.5747
Buna,Buna,TX,Texas,30.4458,-93.9625
Susquehanna Trails,Susquehanna Trails,PA,Pennsylvania,39.7583,-76.3684
Leesport,Leesport,PA,Pennsylvania,40.4451,-75.9684
Hidden Hills,Hidden Hills,CA,California,34.1637,-118.6612
Enterprise,Enterprise,UT,Utah,37.5717,-113.743
Hurstbourne Acres,Hurstbourne Acres,KY,Kentucky,38.2201,-85.5907
Roberts,Roberts,WI,Wisconsin,44.9732,-92.5505
Kealakekua,Kealakekua,HI,Hawaii,19.5286,-155.9033
Lookout Mountain,Lookout Mountain,TN,Tennessee,34.9944,-85.3516
Piedmont,Piedmont,MO,Missouri,37.1492,-90.6969
Steele,Steele,MO,Missouri,36.0904,-89.846
Bradley,Bradley,WV,West Virginia,37.8675,-81.2046
Victory Lakes,Victory Lakes,NJ,New Jersey,39.6305,-74.9661
San Augustine,San Augustine,TX,Texas,31.5297,-94.1108
Rural Hill,Rural Hill,TN,Tennessee,36.1164,-86.5152
Hopewell,Hopewell,TN,Tennessee,35.2387,-84.9139
Yorklyn,Yorklyn,PA,Pennsylvania,39.9929,-76.6428
Loveland Park,Loveland Park,OH,Ohio,39.2943,-84.2636
Evadale,Evadale,TX,Texas,30.3369,-94.06
West End,West End,NY,New York,42.4667,-75.0969
Vineyard Haven,Vineyard Haven,MA,Massachusetts,41.4565,-70.6069
Somers,Somers,CT,Connecticut,41.9909,-72.443
Hammond,Hammond,WI,Wisconsin,44.969,-92.438
Gregory,Gregory,TX,Texas,27.9221,-97.2918
Fairchance,Fairchance,PA,Pennsylvania,39.8251,-79.754
Waurika,Waurika,OK,Oklahoma,34.1846,-98.0245
New Athens,New Athens,IL,Illinois,38.3188,-89.8743
Southside Place,Southside Place,TX,Texas,29.7089,-95.4367
Cienega Springs,Cienega Springs,AZ,Arizona,34.2008,-114.2089
Evart,Evart,MI,Michigan,43.9002,-85.2748
Old Saybrook Center,Old Saybrook Center,CT,Connecticut,41.2918,-72.3682
Oriole Beach,Oriole Beach,FL,Florida,30.3687,-87.0962
Youngstown,Youngstown,NY,New York,43.2486,-79.0444
Adamstown,Adamstown,PA,Pennsylvania,40.2417,-76.0608
Linden,Linden,AL,Alabama,32.3001,-87.7926
Weweantic,Weweantic,MA,Massachusetts,41.7398,-70.7351
Bernie,Bernie,MO,Missouri,36.6717,-89.9707
Blacksburg,Blacksburg,SC,South Carolina,35.1221,-81.5182
Biggs,Biggs,CA,California,39.4102,-121.7133
Indian River,Indian River,MI,Michigan,45.4236,-84.6236
Belleville,Belleville,KS,Kansas,39.8245,-97.6337
Spencer,Spencer,WI,Wisconsin,44.7544,-90.2983
East Bronson,East Bronson,FL,Florida,29.4593,-82.5905
Holiday Heights,Holiday Heights,NJ,New Jersey,39.9396,-74.2572
Graton,Graton,CA,California,38.4376,-122.866
Greensboro,Greensboro,MD,Maryland,38.9764,-75.808
Su_rez,Suarez,PR,Puerto Rico,18.4311,-65.8514
Great Falls,Great Falls,SC,South Carolina,34.5753,-80.9048
Doe Valley,Doe Valley,KY,Kentucky,37.9745,-86.1107
Fairmead,Fairmead,CA,California,37.0775,-120.1937
New Johnsonville,New Johnsonville,TN,Tennessee,36.0163,-87.9696
Ravensdale,Ravensdale,WA,Washington,47.3563,-121.9692
Hollis,Hollis,OK,Oklahoma,34.6895,-99.9153
Gadsden,Gadsden,SC,South Carolina,33.848,-80.7663
Salem,Salem,NC,North Carolina,35.6997,-81.7004
Pinedale,Pinedale,WY,Wyoming,42.8676,-109.8706
Shadybrook,Shadybrook,TX,Texas,32.1108,-95.4212
West Hurley,West Hurley,NY,New York,42.0083,-74.1121
Ault,Ault,CO,Colorado,40.5893,-104.7392
Somonauk,Somonauk,IL,Illinois,41.642,-88.6732
Elk Point,Elk Point,SD,South Dakota,42.6816,-96.68
Van Horn,Van Horn,TX,Texas,31.0407,-104.834
Ossun,Ossun,LA,Louisiana,30.2834,-92.107
Haines,Haines,AK,Alaska,59.2417,-135.4549
Yale,Yale,MI,Michigan,43.1277,-82.7973
Bonneau Beach,Bonneau Beach,SC,South Carolina,33.3229,-79.9899
Gibbon,Gibbon,NE,Nebraska,40.7461,-98.8458
Gate City,Gate City,VA,Virginia,36.6401,-82.5782
Nicholson,Nicholson,GA,Georgia,34.1172,-83.4289
Moundridge,Moundridge,KS,Kansas,38.2028,-97.515
Melbourne,Melbourne,AR,Arkansas,36.0638,-91.8819
New Buffalo,New Buffalo,MI,Michigan,41.7922,-86.7423
Conyngham,Conyngham,PA,Pennsylvania,40.9911,-76.0595
Ellaville,Ellaville,GA,Georgia,32.238,-84.3089
Orleans,Orleans,MA,Massachusetts,41.7899,-70.0009
Sumrall,Sumrall,MS,Mississippi,31.4172,-89.5424
Mineralwells,Mineralwells,WV,West Virginia,39.1807,-81.513
Laurel Springs,Laurel Springs,NJ,New Jersey,39.8213,-75.0053
Lavallette,Lavallette,NJ,New Jersey,39.9699,-74.0722
Bradford,Bradford,OH,Ohio,40.1319,-84.4293
Luis M. Cintr_n,Luis M. Cintron,PR,Puerto Rico,18.3014,-65.6379
Tenino,Tenino,WA,Washington,46.8537,-122.8607
Rafael Gonz_lez,Rafael Gonzalez,PR,Puerto Rico,18.4264,-66.7873
Wedgefield,Wedgefield,SC,South Carolina,33.8829,-80.5157
Seabrook Island,Seabrook Island,SC,South Carolina,32.5825,-80.1736
Lakesite,Lakesite,TN,Tennessee,35.2027,-85.1413
South Connellsville,South Connellsville,PA,Pennsylvania,39.9946,-79.5807
West Homestead,West Homestead,PA,Pennsylvania,40.3977,-79.9185
Leachville,Leachville,AR,Arkansas,35.9042,-90.2622
Durant,Durant,IA,Iowa,41.6011,-90.9137
Pinewood Estates,Pinewood Estates,TX,Texas,30.1692,-94.3207
Cordova,Cordova,NC,North Carolina,34.9103,-79.8119
Flora,Flora,MS,Mississippi,32.5433,-90.3141
Sea Breeze,Sea Breeze,NC,North Carolina,34.0698,-77.8965
Lincoln University,Lincoln University,PA,Pennsylvania,39.8065,-75.9279
Canton,Canton,PA,Pennsylvania,41.6566,-76.8529
Malta,Malta,MT,Montana,48.3555,-107.8709
Moriarty,Moriarty,NM,New Mexico,35.0034,-106.0445
Blaine,Blaine,TN,Tennessee,36.1478,-83.694
Glen Lyon,Glen Lyon,PA,Pennsylvania,41.1795,-76.0783
Sesser,Sesser,IL,Illinois,38.0905,-89.0509
Langston,Langston,OK,Oklahoma,35.9324,-97.263
Dakota City,Dakota City,NE,Nebraska,42.4184,-96.4202
South Deerfield,South Deerfield,MA,Massachusetts,42.4795,-72.5947
Merrionette Park,Merrionette Park,IL,Illinois,41.6812,-87.7012
Venice,Venice,IL,Illinois,38.6719,-90.169
Wadley,Wadley,GA,Georgia,32.8663,-82.4014
Edgewood,Edgewood,IN,Indiana,40.1032,-85.7375
Sylvan Lake,Sylvan Lake,MI,Michigan,42.6172,-83.3331
North Belle Vernon,North Belle Vernon,PA,Pennsylvania,40.132,-79.8641
Big Beaver,Big Beaver,PA,Pennsylvania,40.8233,-80.3633
Crossville,Crossville,AL,Alabama,34.2853,-85.9997
Gordon,Gordon,GA,Georgia,32.8866,-83.3349
Peosta,Peosta,IA,Iowa,42.4477,-90.8446
Estill,Estill,SC,South Carolina,32.7538,-81.2412
Denver,Denver,IA,Iowa,42.669,-92.3342
Merlin,Merlin,OR,Oregon,42.5204,-123.4253
Richwood,Richwood,WV,West Virginia,38.2221,-80.5363
Bloomington,Bloomington,TX,Texas,28.6504,-96.9022
Drexel,Drexel,NC,North Carolina,35.7569,-81.6089
London,London,CA,California,36.481,-119.444
Samson,Samson,AL,Alabama,31.1124,-86.0462
Riverside,Riverside,PA,Pennsylvania,40.9461,-76.6461
Parkwood,Parkwood,CA,California,36.9293,-120.0482
Henderson,Henderson,GA,Georgia,32.0103,-81.2656
Woodville,Woodville,CA,California,36.0898,-119.205
Williamsport,Williamsport,IN,Indiana,40.2884,-87.2922
Copeland,Copeland,OK,Oklahoma,36.6571,-94.8204
Buckhead Ridge,Buckhead Ridge,FL,Florida,27.133,-80.8868
Spring City,Spring City,TN,Tennessee,35.6884,-84.8626
G. L. Garc_a,G. L. Garcia,PR,Puerto Rico,18.1258,-66.1027
Ingram,Ingram,TX,Texas,30.0773,-99.2381
Wilber,Wilber,NE,Nebraska,40.481,-96.9645
Lake Caroline,Lake Caroline,VA,Virginia,37.9856,-77.5244
Vernon,Vernon,AL,Alabama,33.7588,-88.1143
Cordova,Cordova,AL,Alabama,33.7613,-87.1925
Wakarusa,Wakarusa,IN,Indiana,41.5336,-86.0139
Roundup,Roundup,MT,Montana,46.4485,-108.5402
Delcambre,Delcambre,LA,Louisiana,29.9515,-91.9917
Morrisville,Morrisville,NY,New York,42.8987,-75.6448
Brookwood,Brookwood,AL,Alabama,33.2397,-87.3277
Milan,Milan,IN,Indiana,39.1255,-85.127
Mio,Mio,MI,Michigan,44.6605,-84.1418
Merriam Woods,Merriam Woods,MO,Missouri,36.7179,-93.1715
Belle Rose,Belle Rose,LA,Louisiana,30.0422,-91.0498
Andrews,Andrews,NC,North Carolina,35.1994,-83.8258
Lake Ripley,Lake Ripley,WI,Wisconsin,43.0045,-88.9829
Los Molinos,Los Molinos,CA,California,40.027,-122.0981
Rolling Hills,Rolling Hills,CA,California,33.76,-118.3471
Alpine,Alpine,NJ,New Jersey,40.9615,-73.9199
Hooker,Hooker,OK,Oklahoma,36.8612,-101.216
Whitesburg,Whitesburg,KY,Kentucky,37.1183,-82.823
Williston Highlands,Williston Highlands,FL,Florida,29.3336,-82.5357
L'Anse,L'Anse,MI,Michigan,46.7525,-88.4477
Lee,Lee,MA,Massachusetts,42.3069,-73.2504
Dunnellon,Dunnellon,FL,Florida,29.0529,-82.441
Scotland Neck,Scotland Neck,NC,North Carolina,36.1309,-77.4214
St. Lawrence,St. Lawrence,PA,Pennsylvania,40.3262,-75.8661
Wabasso Beach,Wabasso Beach,FL,Florida,27.7569,-80.3991
New London,New London,IA,Iowa,40.923,-91.4012
Roseville,Roseville,OH,Ohio,39.8064,-82.0758
V_zquez,Vazquez,PR,Puerto Rico,18.0688,-66.2339
Greybull,Greybull,WY,Wyoming,44.4887,-108.0592
Greenfield,Greenfield,IA,Iowa,41.3056,-94.4592
Myersville,Myersville,MD,Maryland,39.5062,-77.5689
Delaware City,Delaware City,DE,Delaware,39.5743,-75.5939
Olathe,Olathe,CO,Colorado,38.6083,-107.9833
Lone Pine,Lone Pine,CA,California,36.5774,-118.0777
Columbus Junction,Columbus Junction,IA,Iowa,41.2787,-91.3651
Capac,Capac,MI,Michigan,43.0074,-82.9271
Presidential Lakes Estates,Presidential Lakes Estates,NJ,New Jersey,39.915,-74.5649
Krugerville,Krugerville,TX,Texas,33.279,-96.9881
Trainer,Trainer,PA,Pennsylvania,39.8244,-75.4032
Shawsville,Shawsville,VA,Virginia,37.1707,-80.2527
Frankton,Frankton,IN,Indiana,40.2211,-85.7719
Lake Sherwood,Lake Sherwood,CA,California,34.1339,-118.8804
Morgan,Morgan,GA,Georgia,31.5381,-84.6033
West Falmouth,West Falmouth,MA,Massachusetts,41.6011,-70.6364
Medicine Lodge,Medicine Lodge,KS,Kansas,37.2851,-98.5812
Clayton,Clayton,NY,New York,44.237,-76.0826
Sulligent,Sulligent,AL,Alabama,33.8912,-88.1266
Lake Camelot,Lake Camelot,IL,Illinois,40.6341,-89.7509
Colquitt,Colquitt,GA,Georgia,31.1741,-84.7319
Goldthwaite,Goldthwaite,TX,Texas,31.4513,-98.5736
Jacobus,Jacobus,PA,Pennsylvania,39.8825,-76.7121
Bloomfield,Bloomfield,MO,Missouri,36.8877,-89.9309
Memphis,Memphis,MO,Missouri,40.4614,-92.1704
Bangor,Bangor,MI,Michigan,42.312,-86.1135
Jarrell,Jarrell,TX,Texas,30.8127,-97.6132
Wanchese,Wanchese,NC,North Carolina,35.8396,-75.6379
Leetonia,Leetonia,OH,Ohio,40.8785,-80.7623
Sandy Valley,Sandy Valley,NV,Nevada,35.8423,-115.6304
New Hartford,New Hartford,NY,New York,43.071,-75.2886
Howard City,Howard City,MI,Michigan,43.3947,-85.4683
Clatskanie,Clatskanie,OR,Oregon,46.1047,-123.2045
Mesilla,Mesilla,NM,New Mexico,32.2691,-106.8086
Lovelock,Lovelock,NV,Nevada,40.1789,-118.4773
Burns Harbor,Burns Harbor,IN,Indiana,41.6189,-87.1258
Lake Ozark,Lake Ozark,MO,Missouri,38.2035,-92.6257
Parchment,Parchment,MI,Michigan,42.3277,-85.5667
Campbellsport,Campbellsport,WI,Wisconsin,43.5975,-88.2814
Cross Plains,Cross Plains,TN,Tennessee,36.5412,-86.6766
Valencia,Valencia,NM,New Mexico,34.8053,-106.6869
Saugerties South,Saugerties South,NY,New York,42.0614,-73.9506
Georgetown,Georgetown,CT,Connecticut,41.2494,-73.4343
Fort Washakie,Fort Washakie,WY,Wyoming,43.0069,-108.9205
Cedar Bluff,Cedar Bluff,AL,Alabama,34.2217,-85.5877
Leon,Leon,IA,Iowa,40.7407,-93.7546
Wilder,Wilder,ID,Idaho,43.6782,-116.907
Queensland,Queensland,MD,Maryland,38.8021,-76.7839
Brownsville,Brownsville,OR,Oregon,44.3923,-122.9833
Delmar,Delmar,DE,Delaware,38.465,-75.5552
Spinnerstown,Spinnerstown,PA,Pennsylvania,40.4412,-75.4414
North Warren,North Warren,PA,Pennsylvania,41.8833,-79.1672
Bay,Bay,AR,Arkansas,35.7456,-90.5547
Clarkesville,Clarkesville,GA,Georgia,34.6103,-83.5284
Knollwood,Knollwood,IL,Illinois,42.2846,-87.8793
Briarcliff,Briarcliff,TX,Texas,30.4088,-98.0451
Angola on the Lake,Angola on the Lake,NY,New York,42.655,-79.0523
Lakeland,Lakeland,MN,Minnesota,44.9503,-92.77
Clearwater,Clearwater,MN,Minnesota,45.4102,-94.0446
Bruce,Bruce,MS,Mississippi,33.9909,-89.3454
Vale,Vale,OR,Oregon,43.984,-117.2418
Lake Bryan,Lake Bryan,TX,Texas,30.7188,-96.4631
Ontario,Ontario,NY,New York,43.2176,-77.2794
Driggs,Driggs,ID,Idaho,43.7297,-111.1033
Long Lake,Long Lake,MN,Minnesota,44.9841,-93.5689
Braham,Braham,MN,Minnesota,45.7223,-93.1717
Intercourse,Intercourse,PA,Pennsylvania,40.0378,-76.1082
Brooklet,Brooklet,GA,Georgia,32.3898,-81.6668
Oakland,Oakland,MD,Maryland,39.4165,-79.4022
Weston,Weston,MO,Missouri,39.403,-94.886
Glencoe,Glencoe,FL,Florida,29.0005,-80.9604
Lancaster,Lancaster,NH,New Hampshire,44.4895,-71.574
Belmont,Belmont,NH,New Hampshire,43.4431,-71.478
Nambe,Nambe,NM,New Mexico,35.8984,-105.9667
Bagdad,Bagdad,AZ,Arizona,34.5771,-113.1771
St. Stephen,St. Stephen,SC,South Carolina,33.4046,-79.9264
Morton,Morton,TX,Texas,33.7248,-102.7593
Golden's Bridge,Golden's Bridge,NY,New York,41.2877,-73.6681
New Oxford,New Oxford,PA,Pennsylvania,39.863,-77.0555
Hudson,Hudson,IL,Illinois,40.6054,-88.9893
Mount Zion,Mount Zion,GA,Georgia,33.6409,-85.1804
Sunray,Sunray,TX,Texas,36.0182,-101.8245
Navarre,Navarre,OH,Ohio,40.7262,-81.5146
Monson Center,Monson Center,MA,Massachusetts,42.099,-72.3048
Coal City,Coal City,WV,West Virginia,37.6776,-81.218
Cambridge,Cambridge,NY,New York,43.028,-73.3813
East Washington,East Washington,PA,Pennsylvania,40.1745,-80.2325
Lincoln Beach,Lincoln Beach,OR,Oregon,44.8746,-124.031
Pine Ridge,Pine Ridge,FL,Florida,26.2321,-81.7954
Hemby Bridge,Hemby Bridge,NC,North Carolina,35.1055,-80.6258
Patrick Springs,Patrick Springs,VA,Virginia,36.6344,-80.1985
Mokuleia,Mokuleia,HI,Hawaii,21.5775,-158.1487
Superior,Superior,NE,Nebraska,40.023,-98.0663
Lepanto,Lepanto,AR,Arkansas,35.6085,-90.333
Mona,Mona,UT,Utah,39.8122,-111.8502
Noel,Noel,MO,Missouri,36.5433,-94.4888
Campbell,Campbell,MO,Missouri,36.493,-90.0762
Stafford,Stafford,OR,Oregon,45.3786,-122.6823
Ralls,Ralls,TX,Texas,33.6788,-101.3845
Marissa,Marissa,IL,Illinois,38.2501,-89.7746
Lookout Mountain,Lookout Mountain,AL,Alabama,34.1091,-85.9585
Lawton,Lawton,MI,Michigan,42.1678,-85.846
King,King,WI,Wisconsin,44.34,-89.1231
Pahala,Pahala,HI,Hawaii,19.1995,-155.4794
Keeler Farm,Keeler Farm,NM,New Mexico,32.3161,-107.7602
Peach Lake,Peach Lake,NY,New York,41.3682,-73.5778
Shasta,Shasta,CA,California,40.591,-122.4797
Guttenberg,Guttenberg,IA,Iowa,42.7886,-91.1059
Plainville,Plainville,KS,Kansas,39.2341,-99.3009
Lyndhurst,Lyndhurst,VA,Virginia,38.0221,-78.9516
Pine Mountain Club,Pine Mountain Club,CA,California,34.8446,-119.1669
Inola,Inola,OK,Oklahoma,36.1315,-95.5373
Elida,Elida,OH,Ohio,40.7868,-84.1995
West Glendive,West Glendive,MT,Montana,47.1056,-104.754
Jackson,Jackson,SC,South Carolina,33.3284,-81.7925
Mayville,Mayville,ND,North Dakota,47.4982,-97.3264
Lebec,Lebec,CA,California,34.845,-118.8992
Plymouth,Plymouth,OH,Ohio,40.9966,-82.6672
Kenyon,Kenyon,MN,Minnesota,44.2726,-92.9858
Millwood,Millwood,WA,Washington,47.6856,-117.2806
Crandon,Crandon,WI,Wisconsin,45.5686,-88.8973
Durand,Durand,WI,Wisconsin,44.6271,-91.9607
Lazy Mountain,Lazy Mountain,AK,Alaska,61.6516,-148.902
Washington Park,Washington Park,FL,Florida,26.1304,-80.1801
Flora Vista,Flora Vista,NM,New Mexico,36.8056,-108.0856
Camino,Camino,CA,California,38.7412,-120.6815
West Liberty,West Liberty,OH,Ohio,40.2569,-83.7584
Butler,Butler,WI,Wisconsin,43.1085,-88.0713
Henniker,Henniker,NH,New Hampshire,43.1815,-71.8188
Grandview,Grandview,TX,Texas,32.2685,-97.1775
Orion,Orion,IL,Illinois,41.3515,-90.3767
Bethlehem Village,Bethlehem Village,CT,Connecticut,41.6401,-73.2031
Lewiston,Lewiston,UT,Utah,41.9615,-111.8797
Lakeside,Lakeside,OR,Oregon,43.5795,-124.1732
East Palatka,East Palatka,FL,Florida,29.6502,-81.5998
Westhampton Beach,Westhampton Beach,NY,New York,40.808,-72.6457
Cologne,Cologne,MN,Minnesota,44.7696,-93.7931
Elgin,Elgin,OR,Oregon,45.5643,-117.9212
Yacolt,Yacolt,WA,Washington,45.8653,-122.4062
Lithopolis,Lithopolis,OH,Ohio,39.8113,-82.8155
Henderson,Henderson,LA,Louisiana,30.3186,-91.8039
Richland,Richland,MO,Missouri,37.861,-92.3993
Warroad,Warroad,MN,Minnesota,48.9169,-95.3272
Appomattox,Appomattox,VA,Virginia,37.3591,-78.8269
Village of the Branch,Village of the Branch,NY,New York,40.8524,-73.1844
Thomaston,Thomaston,CT,Connecticut,41.6731,-73.0799
Mount Sterling,Mount Sterling,OH,Ohio,39.7134,-83.2734
Scenic,Scenic,AZ,Arizona,36.7931,-114.0151
